species,found,URL,count
Nemeobius erica,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Nemeobius+erica%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Nemeobius nana,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Nemeobius+nana%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Hansa devergens,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Hansa+devergens%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Hansa hydra,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Hansa+hydra%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Problema morgani,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Problema+morgani%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Trioedusa devergens,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Trioedusa+devergens%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Hesperia hyboma,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Hesperia+hyboma%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Hansa hyboma,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Hansa+hyboma%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Taygetis blanda,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Taygetis+blanda%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Euptychia griseola,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Euptychia+griseola%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Taygetis indecisa,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Taygetis+indecisa%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Euptychia obscura,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Euptychia+obscura%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Euptychia eremita,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Euptychia+eremita%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Harjesia obscura,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harjesia+obscura%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Taygetis vrazi,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Taygetis+vrazi%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Harma theobene,True,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harma+theobene%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,5
CymothoÎ blassi,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22CymothoÎ+blassi%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe nebetheo,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+nebetheo%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
CymothoÎ dualana,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22CymothoÎ+dualana%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe superna,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+superna%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
CymothoÎ sordida,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22CymothoÎ+sordida%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe lutescens,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+lutescens%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe nigrescens,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+nigrescens%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe nigrolutescens,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+nigrolutescens%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe jacksoni,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+jacksoni%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe umbrina,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+umbrina%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe theobene,True,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+theobene%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,2
Cymothoe blassi,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+blassi%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cymothoe theobe,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cymothoe+theobe%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Harmilla elegans,True,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harmilla+elegans%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,1
Harmilla modesta,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harmilla+modesta%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Harmilla hawkeri,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harmilla+hawkeri%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Harpendyreus aequatorialis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Harpendyreus+aequatorialis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cyclirius vulcanica,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cyclirius+vulcanica%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Lycaena aequatorialis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Lycaena+aequatorialis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Cyclyrius sharpiae,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Cyclyrius+sharpiae%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
