species,found,URL,count
Neozephyrus ataxus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Neozephyrus+ataxus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Chrysozephyrus zulla,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Chrysozephyrus+zulla%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zephyrus ataxus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zephyrus+ataxus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Neozephyrus bhutanensis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Neozephyrus+bhutanensis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Chrysozephyrus bhutanensis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Chrysozephyrus+bhutanensis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Dipsas birupa,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Dipsas+birupa%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zephyrus aino,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zephyrus+aino%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Thecla brillantina,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Thecla+brillantina%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Neozephyrus alpinus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Neozephyrus+alpinus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Neozephyrus kansaiensis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Neozephyrus+kansaiensis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Neozephyrus evanidus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Neozephyrus+evanidus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Chrysozephyrus brillantinus,True,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Chrysozephyrus+brillantinus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,4
