species,found,URL,count
Pythonides gellius,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+gellius%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Achlyodes servius,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Achlyodes+servius%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Telemiades hyacinthinus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Telemiades+hyacinthinus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides hyacinthinus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+hyacinthinus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Quadrus hyacinthus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Quadrus+hyacinthus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides sergius,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+sergius%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides nolckeni,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+nolckeni%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides scybis,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+scybis%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera nolckeni,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+nolckeni%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera phila,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+phila%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera hosta,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+hosta%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides phila,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+phila%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera teresa,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+teresa%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera tetrastigma,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+tetrastigma%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Achlyodes erisichthon,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Achlyodes+erisichthon%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides menedemus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+menedemus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Pythonides pelopea,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Pythonides+pelopea%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Papilio tetrastigma,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Papilio+tetrastigma%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera menedemus,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+menedemus%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Zera pelopea,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Zera+pelopea%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
Quadrus erischthon,False,https://www.ebay.com/sch/i.html?_sacat=0&_udlo&_udhi&_ftrt=901&_ftrv=1&_sabdlo&_sabdhi&_samilow&_samihi&_sop=12&_dmd=1&_ipg=200&_fosrp=1&_nkw=%22Quadrus+erischthon%22&rt=nc&LH_PrefLoc=2&_trksid=p2045573.m1684,0
